number,city,area,name,set,address,x,y,tel
3862,臺中市,大雅區,臺中市私立大雅維多莉雅幼兒園,私立,臺中市大雅區中山北路552之1號,120.644544,24.224853,(04)25660216
3863,臺中市,大雅區,臺中市私立育田幼兒園,私立,臺中市大雅區神林南路101巷21號1樓,120.656467,24.227613,(04)25602726
3864,臺中市,大雅區,臺中市私立欣怡安幼兒園,私立,臺中市大雅區神林南路362號,120.656571,24.221606,(04)25674468
3865,臺中市,大雅區,台灣積體電路製造股份有限公司職工福利委員會附設臺中市私立台積電幼兒園,私立,臺中市大雅區科雅六路1號,120.615776,24.214257,(04)27026688#3885
3866,臺中市,大雅區,社團法人中華音樂舞蹈暨表演藝術教育協會附設臺中市私立上楓非營利幼兒園(臺中市政府教育局委託辦理),非營利,臺中市大雅區楓林街232號,120.666811,24.236395,(04)25664567
3867,臺中市,神岡區,臺中市神岡區豐洲國民小學附設幼兒園,公立,臺中市神岡區豐洲路482號,120.703979,24.262287,(04)25223351#791
3868,臺中市,神岡區,臺中市神岡區圳堵國民小學附設幼兒園,公立,臺中市神岡區三民路639號,120.659271,24.272679,(04)25630710
3869,臺中市,神岡區,臺中市神岡區社口國民小學附設幼兒園,公立,臺中市神岡區社南街136號,120.685903,24.245315,(04)25626834#818
3870,臺中市,神岡區,臺中市神岡區岸裡國民小學附設幼兒園,公立,臺中市神岡區中山路52號,120.697543,24.249766,(04)25222215#870
3871,臺中市,神岡區,臺中市神岡區神岡國民小學附設幼兒園,公立,臺中市神岡區神圳路1號,120.660782,24.258379,(04)25614231
3872,臺中市,神岡區,臺中市立神岡幼兒園,公立,臺中市神岡區社南街199號,120.684738,24.244242,(04)25615759
3873,臺中市,神岡區,臺中市立神岡幼兒園新庄分班,公立,臺中市神岡區和睦路一段358巷20號,120.658071,24.279786,(04)25612512
3874,臺中市,神岡區,臺中市立神岡幼兒園北庄分班,公立,臺中市神岡區中山路1244號,120.668254,24.257404,(04)25613542
3875,臺中市,神岡區,臺中市立神岡幼兒園豐洲分班,公立,臺中市神岡區前寮路1-1號,120.703729,24.261647,(04)25254255
3876,臺中市,神岡區,臺中市立神岡幼兒園三角分班,公立,臺中市神岡區三社路195號,120.689508,24.238589,(04)25351798
3877,臺中市,神岡區,臺中市星光教育發展協會附設臺中市私立星光國際幼兒園,私立,臺中市神岡區豐原大道七段567及569號,120.7105,24.261096,(04)25201465
3878,臺中市,神岡區,臺中市私立一安堂幼兒園,私立,臺中市神岡區前寮路38號,120.703419,24.259252,(04)25274385
3879,臺中市,神岡區,臺中市私立神岡三采幼兒園,私立,臺中市神岡區民生路90號,120.677041,24.243016,(04)25618205
3880,臺中市,神岡區,臺中市私立巧雅幼兒園,私立,臺中市神岡區社口街106巷56號,120.688131,24.250315,(04)25618687
3881,臺中市,神岡區,臺中市私立保貝兒幼兒園,私立,臺中市神岡區豐洲路135巷36號,120.71044,24.257394,(04)25285969
3882,臺中市,神岡區,臺中市私立佳音幼兒園,私立,臺中市神岡區中山路551巷47號,120.683169,24.245252,(04)25626434
3883,臺中市,神岡區,臺中市私立立人幼兒園,私立,臺中市神岡區社口街460號,120.679483,24.252206,(04)25620490
3884,臺中市,神岡區,臺中市私立維笙幼兒園,私立,臺中市神岡區承德路267號,120.69978,24.237,(04)25351188
3885,臺中市,神岡區,臺中市私立神岡愛兒堡幼兒園,私立,臺中市神岡區承德路265號,120.698824,24.236785,(04)25351188
3886,臺中市,神岡區,臺中市私立神岡諾貝爾幼兒園,私立,臺中市神岡區豐洲路916巷36號,120.693735,24.26572,(04)25284779
3887,臺中市,神岡區,臺中市私立文惠幼兒園,私立,臺中市神岡區豐社路57號,120.700292,24.251058,(04)25239579
3888,臺中市,神岡區,臺中市私立瀚林幼兒園,私立,臺中市神岡區三民路365號,120.658779,24.267482,(04)25610365
3889,臺中市,神岡區,臺中市私立一心幼兒園,私立,臺中市神岡區大洲路201號,120.697221,24.257383,(04)25272969
3890,臺中市,神岡區,臺中市私立百科學幼兒園,私立,臺中市神岡區五權路101號,120.712293,24.257149,(04)25270909
3891,臺中市,神岡區,臺中市私立幼任幼兒園,私立,臺中市神岡區北庄路26號,120.669856,24.257922,(04)25615395
3892,臺中市,神岡區,臺中市私立貝多芬幼兒園,私立,臺中市神岡區厚生路59之1號,120.673604,24.260232,(04)25610692
3893,臺中市,大肚區,臺中市大肚區山陽國民小學附設幼兒園,公立,臺中市大肚區榮華街630號,120.545008,24.163388,(04)26999298
3894,臺中市,大肚區,臺中市大肚區追分國民小學附設幼兒園,公立,臺中市大肚區沙田路一段364號,120.568386,24.122712,(04)26936516#15
3895,臺中市,大肚區,臺中市立大肚幼兒園,公立,臺中市大肚區大德六街30號,120.540961,24.153804,(04)26981788#15
3896,臺中市,大肚區,臺中市立大肚幼兒園頂街分班,公立,臺中市大肚區沙田路三段244巷9號,120.544606,24.158944,(04)26995481
3897,臺中市,大肚區,臺中市立大肚幼兒園瑞井分班,公立,臺中市大肚區瑞井路62巷14之1號,120.573683,24.163426,(04)26913503
3898,臺中市,大肚區,臺中市大肚區大忠國民小學附設幼兒園,公立,臺中市大肚區沙田路一段854巷24號,120.556459,24.134345,(04)26993693#751
3899,臺中市,大肚區,臺中市大肚區瑞井國民小學附設幼兒園,公立,臺中市大肚區華山路680號,120.567117,24.158785,(04)26912550#270
3900,臺中市,大肚區,臺中市大肚區永順國民小學附設幼兒園,公立,臺中市大肚區文昌路二段586號,120.533096,24.158897,(04)26992461#271
3901,臺中市,大肚區,臺中市私立東森幼兒園,私立,臺中市大肚區文昌路二段260號,120.533737,24.153016,(04)26982788
3902,臺中市,大肚區,臺中市私立明星幼兒園,私立,臺中市大肚區遊園路一段151巷28號1樓,120.575614,24.166103,(04)26911305#9
3903,臺中市,大肚區,臺中市私立皇冠幼兒園,私立,臺中市大肚區沙田路一段428巷5弄16號,120.565473,24.124689,(04)26933276
3904,臺中市,大肚區,臺中市私立愛德華幼兒園,私立,臺中市大肚區遊園路二段237號,120.580876,24.17413,(04)26917425
3905,臺中市,大肚區,臺中市私立賞識幼兒園,私立,臺中市大肚區瑞井路12號及12-1號,120.572562,24.161529,(04)26917326
3906,臺中市,大肚區,臺中市私立龍鳳兒幼兒園,私立,台中市大肚區遊園路一段109號,120.5765801,24.16475822,(04)26912782
3907,臺中市,大肚區,臺中市私立天祥幼兒園,私立,臺中市大肚區沙田路一段854巷24之1號,120.5563883,24.1352323,(04)26980318
3908,臺中市,大肚區,臺中市私立培英幼兒園,私立,臺中市大肚區榮華街37號,120.544427,24.156435,(04)26991212
3909,臺中市,大肚區,臺中市私立綠拇指幼兒園,私立,臺中市大肚區文昌二街168號,120.536164,24.153444,(04)26997810
3910,臺中市,大肚區,臺中市私立育成幼兒園,私立,臺中市大肚區沙田路二段562巷123號,120.547642,24.149168,(04)26998016
3911,臺中市,沙鹿區,臺中市沙鹿區公明國民小學附設幼兒園,公立,臺中市沙鹿區忠貞路213號,120.608694,24.24359,(04)26150963#314
3912,臺中市,沙鹿區,臺中市沙鹿區竹林國民小學附設幼兒園,公立,臺中市沙鹿區臺灣大道七段821號,120.567131,24.238205,(04)26620175
3913,臺中市,沙鹿區,臺中市沙鹿區鹿峰國民小學附設幼兒園,公立,臺中市沙鹿區星河路209號,120.570096,24.255859,(04)26224210#630
3914,臺中市,沙鹿區,臺中市沙鹿區北勢國民小學附設幼兒園,公立,臺中市沙鹿區南陽路376號,120.571909,24.216369,(04)26315032#774
3915,臺中市,沙鹿區,臺中市沙鹿區沙鹿國民小學附設幼兒園,公立,臺中市沙鹿區中正街3號,120.561589,24.235726,(04)26620335#107
3916,臺中市,沙鹿區,臺中市立沙鹿幼兒園,公立,臺中市沙鹿區斗潭路文光巷14號,120.556661,24.227247,(04)26354853#15
3917,臺中市,沙鹿區,臺中市立沙鹿幼兒園竹林分班,公立,臺中市沙鹿區中山路76巷13之1號,120.571144,24.239218,(04)26634616
3918,臺中市,沙鹿區,臺中市立沙鹿幼兒園樂群分班,公立,臺中市沙鹿區樂群新莊124號,120.603784,24.241576,(04)26154660
3919,臺中市,沙鹿區,臺中市立沙鹿幼兒園福興分班,公立,臺中市沙鹿區鎮南路二段299弄36號,120.570716,24.217155,(04)26364670
3920,臺中市,沙鹿區,臺中市立沙鹿幼兒園晉江分班,公立,臺中市沙鹿區六晉路東陽巷14之12號,120.582134,24.220772,(04)26312351
3921,臺中市,沙鹿區,臺中市立沙鹿幼兒園埔子分班,公立,臺中市沙鹿區正義路218號,120.573716,24.204875,(04)26317047
3922,臺中市,沙鹿區,臺中市沙鹿區公舘國民小學附設幼兒園,公立,臺中市沙鹿區臺中市沙鹿區西勢里2鄰中航路二段1號,120.595607,24.26049,(04)26154353
3923,臺中市,沙鹿區,臺中市私立加州幼兒園,私立,臺中市沙鹿區平等八街88號,120.574584,24.219723,(04)26338890
3924,臺中市,沙鹿區,私立弘光科技大學附設臺中市幼兒園,私立,臺中市沙鹿區臺灣大道六段1018號1~2樓,120.58165,24.216826,(04)26318652#5280
3925,臺中市,沙鹿區,私立弘光科技大學附設臺中市中棲幼兒園,私立,臺中市沙鹿區臺灣大道七段466號1~2樓,120.57254,24.233044,(04)26656301
3926,臺中市,沙鹿區,臺中市私立文森幼兒園,私立,臺中市沙鹿區北中五街22號,120.571622,24.228808,(04)26338787
3927,臺中市,沙鹿區,臺中市私立新欣園幼兒園,私立,臺中市沙鹿區北中五街55號,120.573055,24.228705,(04)26314671
3928,臺中市,沙鹿區,臺中市私立米奇兒幼兒園,私立,臺中市沙鹿區鎮南路二段433號,120.56623,24.230084,(04)26369981
3929,臺中市,沙鹿區,臺中市私立沙鹿瑪歇爾幼兒園,私立,臺中市沙鹿區北中路38號,120.569897,24.22623,(04)26523656
3930,臺中市,沙鹿區,臺中市私立尚恩幼兒園,私立,臺中市沙鹿區北勢二街12號,120.570311,24.230262,(04)26315232
3931,臺中市,沙鹿區,臺中市私立新幼華幼兒園,私立,臺中市沙鹿區臺灣大道七段432巷113號,120.575813,24.232073,(04)26525214
3932,臺中市,沙鹿區,臺中市私立新秀山幼兒園,私立,臺中市沙鹿區忠貞路6號,120.606906,24.245878,(04)26154699
3933,臺中市,沙鹿區,臺中市私立迪斯耐幼兒園,私立,臺中市沙鹿區中山路松蔭巷1號,120.566733,24.250851,(04)26622341
3934,臺中市,沙鹿區,臺中市私立永真幼兒園,私立,臺中市沙鹿區鎮南路二段369號,120.566737,24.228345,(04)26363298
3935,臺中市,沙鹿區,私立弘光科技大學附設臺中市平等幼兒園,私立,臺中市沙鹿區平等二街226號1~3樓,120.571605,24.219035,(04)26326580
3936,臺中市,沙鹿區,臺中市私立尚恩北勢幼兒園,私立,臺中市沙鹿區北勢二街12-1號1~3樓,120.5702517,24.23052563,(04)26315232
3937,臺中市,龍井區,臺中市龍井區龍峰國民小學附設幼兒園,公立,臺中市龍井區中沙路2號,120.576511,24.179451,(04)26313018#802
3938,臺中市,龍井區,臺中市龍井區龍泉國民小學附設幼兒園,公立,臺中市龍井區龍新路162號,120.547667,24.196114,(04)26353340#207
3939,臺中市,龍井區,臺中市立龍井幼兒園,公立,臺中市龍井區海尾路45巷23號,120.523923,24.214877,(04)26390615
3940,臺中市,龍井區,臺中市立龍井幼兒園龍津分班,公立,臺中市龍井區中央路一段29巷31弄16之2號,120.521714,24.198132,(04)26390632
3941,臺中市,龍井區,臺中市立龍井幼兒園山腳分班,公立,臺中市龍井區龍山街58號,120.549402,24.214321,(04)26356691
3942,臺中市,龍井區,臺中市立龍井幼兒園麗水分班,公立,臺中市龍井區龍港路349巷2號,120.501277,24.202745,(04)26390795
3943,臺中市,龍井區,臺中市立龍井幼兒園龍崗分班,公立,臺中市龍井區福恩街158號,120.548526,24.189463,(04)26354223
3944,臺中市,龍井區,臺中市立龍井幼兒園竹坑分班,公立,臺中市龍井區竹師路一段164巷2號,120.546728,24.179701,(04)26364187
3945,臺中市,龍井區,臺中市龍井區龍井國民小學附設幼兒園,公立,臺中市龍井區龍門路51號,120.529644,24.184332,(04)26397131#770
3946,臺中市,龍井區,臺中市龍井區龍津國民小學附設幼兒園,公立,臺中市龍井區中央路一段165巷50號,120.522001,24.201364,(04)26393394#108
3947,臺中市,龍井區,臺中市私立科喬幼兒園,私立,臺中市龍井區龍門路48之8號,120.53039,24.182739,(04)26305252
3948,臺中市,龍井區,臺中市私立苗圃幼兒園,私立,臺中市龍井區龍山街50巷32號,120.549296,24.214773,(04)26351527
3949,臺中市,龍井區,臺中市私立立佳幼兒園,私立,臺中市龍井區中厝路261巷26號,120.532011,24.205932,(04)26306521#18
3950,臺中市,龍井區,臺中市私立嘉仁幼兒園,私立,臺中市龍井區遊園南路2號,120.585182,24.185919,(04)26328455
3951,臺中市,龍井區,臺中市私立培育幼兒園,私立,臺中市龍井區龍北路400號,120.529709,24.185994,(04)26305518
3952,臺中市,龍井區,臺中市私立小太陽幼兒園,私立,臺中市龍井區龍北路9號,120.531079,24.194156,(04)26302418
3953,臺中市,龍井區,臺中市私立娃娃國幼兒園,私立,臺中市龍井區東海街164號,120.58911,24.188697,(04)26332164
3954,臺中市,龍井區,臺中市私立紅博士幼兒園,私立,臺中市龍井區遊園南路101巷105號,120.587079,24.183154,(04)26323366
3955,臺中市,梧棲區,臺中市梧棲區梧棲國民小學附設幼兒園,公立,臺中市梧棲區民生街45號,120.530884,24.253063,(04)26562834#1770
3956,臺中市,梧棲區,臺中市梧棲區中港國民小學附設幼兒園,公立,臺中市梧棲區文明街100號,120.555271,24.240613,(04)26655929#750
3957,臺中市,梧棲區,臺中市梧棲區中正國民小學附設幼兒園,公立,臺中市梧棲區中央路二段15號,120.538618,24.25044,(04)26560844#710
3958,臺中市,梧棲區,臺中市梧棲區永寧國民小學附設幼兒園,公立,臺中市梧棲區中央路一段160號,120.53255,24.228964,(04)26399930
3959,臺中市,梧棲區,臺中市立梧棲幼兒園,公立,臺中市梧棲區建國北街287巷99號,120.530546,24.248501,(04)26562777
3960,臺中市,梧棲區,臺中市私立新中華文藻幼兒園易寶貝分班,私立,臺中市梧棲區中和街181號,120.532327,24.257372,(04)26583300
3961,臺中市,梧棲區,臺中市私立有一加幼兒園,私立,臺中市梧棲區文昌路101巷16號1至3樓,120.548478,24.241541,(04)26459999
3962,臺中市,梧棲區,臺中市私立夏洛特幼兒園,私立,臺中市梧棲區仁美街135巷26號,120.537225,24.255461,(04)26570777
3963,臺中市,梧棲區,臺中市私立慈興幼兒園,私立,臺中市梧棲區永興路一段265巷155號,120.541259,24.222788,(04)26300177
3964,臺中市,梧棲區,臺中市私立梧棲向日葵幼兒園,私立,臺中市梧棲區自強三街70號,120.530542,24.24256,(04)26308029
3965,臺中市,梧棲區,臺中市私立善美真娃得福幼兒園,私立,臺中市梧棲區中興路313號,120.534552,24.25759,(04)26580588
3966,臺中市,梧棲區,臺中市私立貴族幼兒園,私立,臺中市梧棲區中華路一段162號,120.543733,24.221129,(04)26360787
3967,臺中市,梧棲區,臺中市私立新象幼兒園,私立,臺中市梧棲區中央路一段148號,120.531831,24.228142,(04)26301357
